2.791024871470398807e+02,2.050952571433447531e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.348645676744943955e+01,1.943102726545690189e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.864195430344412330e+01,-4.915133951515409905e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.305337939437272610e+00,4.920056366207663245e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.756992489977902210e+02,-1.653134937219898291e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.728612814452757220e+02,-4.909447183694825867e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.857261354029707263e+02,-1.669720995219097688e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.406046573650023674e+02,-2.264888156709349971e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.052959914282700993e+01,-5.490765077457848520e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.310896181832894456e+02,2.235810624105527609e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.068102019969788898e+02,-3.636486110783417871e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.791111022948011566e+02,-2.204153412274075379e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.842869692352048787e+02,7.993393280709921100e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.662747779836853397e+02,-1.712531381212534711e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.188837254122349805e+02,-1.276348797533203339e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.935403359992708943e+02,3.069636965859406885e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.047627668349397112e+01,-4.720281031103679226e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.030074687507669182e+02,3.740396607299371681e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.569047900501152526e+02,3.871459402354698796e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.024490194502872811e+02,8.991718575771673727e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.557756347802323660e+02,9.025959691347729574e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.099131429782817122e+02,2.052929496790037547e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.019595753425236353e+02,9.393029066801689453e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.507485343819550963e+02,4.843252588150395468e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.629938542736194336e+02,-1.117317808229450549e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.766796835278754543e+02,4.747021078264015159e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.050295451601028276e+02,4.719855568479323438e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.107340559455660696e+02,2.244258063703024106e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.662729116562239255e+02,-1.939377009417753328e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.860948283402187826e+02,3.119176590663532807e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.291578629302326249e+02,1.961863593113514241e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.839283102946092754e+02,2.909667683388510682e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.348464975742774641e+01,4.829813153885375954e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.815362876416860445e+02,-3.549366645389955011e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.297399120605120402e+02,-3.401914539458146010e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.618619540440836246e+01,2.813450872425314060e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.694588521156052821e+02,-2.362962084710767954e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.804383585902899938e+02,-9.579993424713700279e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.971208758575964168e+02,-1.220895850277086652e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.192541584756405229e+02,-1.753539005022230413e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.463527149627096833e+02,3.158620352213510500e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.655681822619509944e+02,-3.346209656679559430e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.950832234614050549e+02,4.807948269751263979e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.071257920404353712e+02,2.673980461492520817e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.208241946571176868e+02,-1.470278335974699644e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.799900399868083127e+02,4.390871138343682105e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.357019956057659726e+01,-2.845621236653621509e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.730999503405726614e+02,1.143542214019617234e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.094428241586905060e+01,-1.193722200923170647e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.151023283905210945e+02,8.145835775883341512e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.362786362842469430e+02,-8.887438623459115661e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.099900842801565659e+02,-4.523468996187928610e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.397197409840404703e+01,-2.623478428057464953e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.394377871897164312e+02,-2.350816531334064052e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.183106000896978216e+01,2.663382150187779303e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.464755705473607179e+02,6.452518881994589606e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.721469084084248493e+02,-3.573038932678186370e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.241395877291731580e+02,2.731939731317658016e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.013860873755913872e+01,6.319867568798021296e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.872140546379493031e+01,-4.751912732130990662e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.445961865236561721e+02,-4.931772412017890019e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.302868245101247453e+02,7.888462961114851169e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.696476690640414731e+01,1.783948520731120766e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.329081997846947445e+02,-4.686491801146816556e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.491152132478166550e+02,-3.960051577486589167e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.865108210229471553e+01,7.669808749319389563e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.085693430553220651e+02,2.479595247741742128e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.438428172896608430e+02,3.493068575563119111e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.947716770365171897e+02,-2.369767860893511795e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.711137171065507800e+02,4.895396913057048778e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.975958844168116002e+02,8.898716363662556716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.984713441482820429e+01,-1.173181405401116422e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.522651256994780908e+02,-4.424295615408418598e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.563414213509034312e+02,3.946995174760736518e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.742233302984796524e+02,-7.712039343370425115e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003168934867589286e+02,-1.893528114584264177e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.649236715068065351e+00,-3.790780599622827935e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.181904010365620650e+02,-1.844707934894744881e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.905614306333113177e+02,-8.342563365066591530e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.740863065658871278e+02,-4.824841311966910666e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.275975194374659338e+01,-4.675563843604615499e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.049884552358473684e+02,2.981448472427820775e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.074334877782349622e+02,-1.872659412921570095e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.664101701184123385e+02,-1.430955996309396596e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.007461780738991877e+02,3.513732405726238994e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.763246858800715700e+02,-4.564709348409550103e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.674456250292643631e+02,-2.706077179017353274e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.018187024641981964e+02,4.348335453595644822e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.561045039379703780e+02,2.220729438117066650e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.482719410397417050e+02,3.765492312098879779e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.046730396850612550e+02,-4.889379936646266174e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.593597235680450126e+02,4.359700734429044928e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.025889080174396781e+02,4.134121864545472818e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.279321075540234460e+02,4.782860863131740530e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.041584965530463478e+02,4.748795593874786505e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.204774161432458186e+02,-8.151334033976736748e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.399570541165638247e+02,4.893287581576588536e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.079368261829046460e+01,-1.998971904714651373e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.909062096580390175e+02,-1.621178538346293578e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.099050430482312990e-02,4.811824775408346255e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.253095399705949120e+02,2.928384512665642774e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.493271032794292523e+02,4.263825196110410616e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.106050778633104983e+02,2.865361743776040839e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.577209073975572640e+00,2.126447139024922706e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.247629545527300365e+01,-2.970655011921230582e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.331078881712222710e+02,-2.018939998306286725e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.696381960164306975e+02,1.362453549127145038e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.988059417081686888e+02,-2.457907013281789261e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.105371573458896250e+01,1.221979907442065070e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.257013579295261820e+02,6.461159171824853331e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.680931216814385039e+02,4.567345622529377920e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.866158583969536835e+02,-2.614346552399233587e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.170819851862840721e+02,2.245145628318269644e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.112509363494076524e+02,-4.422351211393037715e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.617746043216717666e+01,3.129514546055229971e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.233501135517701641e+01,2.169176215877713503e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.330548310788577737e+02,-1.281688471314199660e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.210075844164214516e+02,-4.863430635501546249e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.602099184277136033e+02,-1.605163697794431599e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.442004210827331576e+02,-3.154413082004792201e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.633367047616159198e+02,3.254942016460827290e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.243282001614584544e+02,4.276749431810299598e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.267350672270658833e+02,-4.184619958018796524e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.740399194614268481e+02,-1.532968341437800461e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.349308141702616837e+01,-4.927372736430521059e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.591289164291450930e+01,4.217257974016980171e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.259849128725960554e+00,-2.193933474602090996e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.972731773776216642e+02,-1.888391772298148510e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.493180412727237467e+02,3.484900192825077170e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.579683927127879599e+02,1.847151458328562512e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.693947989876413089e+02,-4.368415639085625344e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.099110818997898491e+02,2.856383924865460813e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.879218975807778520e+02,-2.971981759037597612e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.259669143337634409e+02,-2.904063031916516024e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.550991004493021137e+02,-1.815117418789811836e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.746265741216277689e+01,3.985956614042648312e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.708423353777824332e+02,1.515776840673316350e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.398818567888667417e+02,3.745480342207247304e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.347092287616438853e+02,-4.231413203404644037e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.996210362961442684e+02,-6.742866282746295781e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.393543009724938884e+02,-2.915555654825461147e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.778005997334935842e+02,4.348747851778809945e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.899294533813712249e+01,3.416822091252524984e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.607253328463259550e+02,-3.143400609342411371e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.360798664501388657e+02,2.291771386834116697e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.303990052061925553e+01,-2.943365597824821975e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.638227335060728933e+02,-3.046478675325101335e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.270344294478210827e+02,1.405670459625539763e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.799354899591550634e+02,4.644736080744155515e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.417623428264184895e+02,-2.977131469732396951e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.317872695866170147e+02,2.042032044497587435e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.471918486720894492e+01,-1.135434111979612908e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.938800984935113902e+01,-3.129046664543980114e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.947034758401522936e+02,-2.670596686659737529e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.753711250502264818e+01,2.389305250651471795e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.136833747680973374e+02,2.897370208024116209e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.126333508760280822e+01,-2.746242545868241223e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.276546320604516893e+01,-9.255875057795654470e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.699494627376686395e+01,-1.252260902158117091e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.010360025161052278e+02,-2.594181864386501388e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.531557513048342400e+02,6.376068823242226102e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.583713309811088266e+02,-4.545106340920440289e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.445200270912655753e+02,-4.279452920187353016e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.353317085098749430e+02,4.894756665712466770e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.576358924246792412e+02,-4.057562522861488787e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.842499061476232214e+01,4.079584044039008290e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.844519560248232892e+02,-1.163430306580956994e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.199420809392748879e+02,3.423864945274818865e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.298547916688834221e+02,-2.841912229325771477e+02,0.000000000000000000e+00,0.000000000000000000e+00
